Date,Location,Source,Target,Weight
2018-01-01,"Mexico City, Mexico","digitisation, resource creation, and discovery",TEI,21
2018-01-01,"Mexico City, Mexico",diversity,Gephi,1
2018-01-01,"Mexico City, Mexico",diversity,Python,1
2018-01-01,"Mexico City, Mexico",diversity,Scalar,1
2018-01-01,"Mexico City, Mexico",diversity,TEI,1
2018-01-01,"Mexico City, Mexico",diversity,Twitter,1
2018-01-01,"Mexico City, Mexico",electronic literature and digital arts,Python,1
2018-01-01,"Mexico City, Mexico",electronic literature and digital arts,TEI,1
2018-01-01,"Mexico City, Mexico",electronic literature and digital arts,Twitter,1
2018-01-01,"Mexico City, Mexico",encoding - theory and practice,Google Books,1
2018-01-01,"Mexico City, Mexico",encoding - theory and practice,Python,1
2018-01-01,"Mexico City, Mexico",encoding - theory and practice,Scalar,1
2018-01-01,"Mexico City, Mexico",encoding - theory and practice,TEI,10
2018-01-01,"Mexico City, Mexico",english,Drupal,1
2018-01-01,"Mexico City, Mexico",english,Gephi,7
2018-01-01,"Mexico City, Mexico",english,Google Books,10
2018-01-01,"Mexico City, Mexico",english,Neatline,3
2018-01-01,"Mexico City, Mexico",english,Palladio,1
2018-01-01,"Mexico City, Mexico",english,Python,20
2018-01-01,"Mexico City, Mexico",english,Scalar,4
2018-01-01,"Mexico City, Mexico",english,StoryMapJS,2
2018-01-01,"Mexico City, Mexico",english,TEI,55
2018-01-01,"Mexico City, Mexico",english,Twitter,71
2018-01-01,"Mexico City, Mexico",english,Voyant,6
2018-01-01,"Mexico City, Mexico",english,Voyant Tools,6
2018-01-01,"Mexico City, Mexico",english,WordPress,3
2018-01-01,"Mexico City, Mexico",english,Zotero,1
2018-01-01,"Mexico City, Mexico",english studies,Drupal,1
2018-01-01,"Mexico City, Mexico",english studies,Google Books,1
2018-01-01,"Mexico City, Mexico",english studies,Python,1
2018-01-01,"Mexico City, Mexico",english studies,TEI,18
2018-01-01,"Mexico City, Mexico",english studies,WordPress,2
2018-01-01,"Mexico City, Mexico",epistemologies,Gephi,1
2018-01-01,"Mexico City, Mexico",epistemologies,Palladio,1
2018-01-01,"Mexico City, Mexico",epistemologies,TEI,1
2018-01-01,"Mexico City, Mexico",epistemology,Google Books,1
2018-01-01,"Mexico City, Mexico",epistemology,Palladio,1
2018-01-01,"Mexico City, Mexico",epistemology,Python,1
2018-01-01,"Mexico City, Mexico",epistemology,Scalar,1
2018-01-01,"Mexico City, Mexico",epistemology,TEI,8
2018-01-01,"Mexico City, Mexico",epistemology,Twitter,20
2018-01-01,"Mexico City, Mexico",feminist studies,Gephi,2
2018-01-01,"Mexico City, Mexico",feminist studies,Twitter,17
2018-01-01,"Mexico City, Mexico",film and media studies,Gephi,1
2018-01-01,"Mexico City, Mexico",film and media studies,Python,3
2018-01-01,"Mexico City, Mexico",film and media studies,Twitter,6
2018-01-01,"Mexico City, Mexico",film and media studies,WordPress,2
2018-01-01,"Mexico City, Mexico",folklore and oral history,Twitter,1
2018-01-01,"Mexico City, Mexico",french,Gephi,1
2018-01-01,"Mexico City, Mexico",french,Palladio,1
2018-01-01,"Mexico City, Mexico",french,TEI,1
2018-01-01,"Mexico City, Mexico",french studies,TEI,8
2018-01-01,"Mexico City, Mexico",games and meaningful play,Neatline,1
2018-01-01,"Mexico City, Mexico",games and meaningful play,TEI,1
2018-01-01,"Mexico City, Mexico",gender studies,Gephi,2
2018-01-01,"Mexico City, Mexico",gender studies,Python,1
2018-01-01,"Mexico City, Mexico",gender studies,Scalar,1
2018-01-01,"Mexico City, Mexico",gender studies,TEI,8
2018-01-01,"Mexico City, Mexico",gender studies,Twitter,19
2018-01-01,"Mexico City, Mexico",geography,Gephi,1
2018-01-01,"Mexico City, Mexico",geography,Twitter,1
2018-01-01,"Mexico City, Mexico",geohumanities,Gephi,1
2018-01-01,"Mexico City, Mexico",geohumanities,Python,1
2018-01-01,"Mexico City, Mexico",geohumanities,TEI,1
2018-01-01,"Mexico City, Mexico",german studies,Gephi,2
2018-01-01,"Mexico City, Mexico",german studies,Palladio,1
2018-01-01,"Mexico City, Mexico",german studies,Python,1
2018-01-01,"Mexico City, Mexico",german studies,Scalar,3
2018-01-01,"Mexico City, Mexico",german studies,TEI,2
2018-01-01,"Mexico City, Mexico",globalization & digital divides,Neatline,1
2018-01-01,"Mexico City, Mexico",globalization & digital divides,Python,1
2018-01-01,"Mexico City, Mexico",globalization & digital divides,TEI,1
2018-01-01,"Mexico City, Mexico",globalization & digital divides,Twitter,1
2018-01-01,"Mexico City, Mexico",historical studies,Drupal,1
2018-01-01,"Mexico City, Mexico",historical studies,Gephi,1
2018-01-01,"Mexico City, Mexico",historical studies,Google Books,1
2018-01-01,"Mexico City, Mexico",historical studies,Neatline,3
2018-01-01,"Mexico City, Mexico",historical studies,Palladio,1
2018-01-01,"Mexico City, Mexico",historical studies,Python,3
2018-01-01,"Mexico City, Mexico",historical studies,Scalar,4
2018-01-01,"Mexico City, Mexico",historical studies,TEI,22
2018-01-01,"Mexico City, Mexico",historical studies,Voyant,1
2018-01-01,"Mexico City, Mexico",historical studies,Voyant Tools,1
2018-01-01,"Mexico City, Mexico",historical studies,Zotero,1
2018-01-01,"Mexico City, Mexico",hypertext,TEI,2
2018-01-01,"Mexico City, Mexico",image processing,Gephi,1
2018-01-01,"Mexico City, Mexico",image processing,Palladio,1
2018-01-01,"Mexico City, Mexico",image processing,Python,7
2018-01-01,"Mexico City, Mexico",image processing,TEI,1
2018-01-01,"Mexico City, Mexico",indigenous studies,Python,1
2018-01-01,"Mexico City, Mexico",indigenous studies,TEI,1
2018-01-01,"Mexico City, Mexico",indigenous studies,WordPress,2
2018-01-01,"Mexico City, Mexico",information architecture and modeling,Python,1
2018-01-01,"Mexico City, Mexico",information architecture and modeling,TEI,13
2018-01-01,"Mexico City, Mexico",information architecture and modeling,WordPress,2
2018-01-01,"Mexico City, Mexico",information architecture and modeling,Zotero,1
2018-01-01,"Mexico City, Mexico",information retrieval,Gephi,1
2018-01-01,"Mexico City, Mexico",information retrieval,Palladio,1
2018-01-01,"Mexico City, Mexico",information retrieval,Python,2
2018-01-01,"Mexico City, Mexico",information retrieval,TEI,12
2018-01-01,"Mexico City, Mexico",interdisciplinary & community collaboration,Neatline,1
2018-01-01,"Mexico City, Mexico",interdisciplinary & community collaboration,Python,1
2018-01-01,"Mexico City, Mexico",interdisciplinary & community collaboration,TEI,4
2018-01-01,"Mexico City, Mexico",interdisciplinary & community collaboration,Twitter,1
2018-01-01,"Mexico City, Mexico",interdisciplinary & community collaboration,WordPress,1
2018-01-01,"Mexico City, Mexico",interdisciplinary & community collaboration,Zotero,1
2018-01-01,"Mexico City, Mexico",interface & user experience design/publishing & delivery systems/user studies/user needs,Python,1
2018-01-01,"Mexico City, Mexico",interface & user experience design/publishing & delivery systems/user studies/user needs,Scalar,1
2018-01-01,"Mexico City, Mexico",interface & user experience design/publishing & delivery systems/user studies/user needs,TEI,6
2018-01-01,"Mexico City, Mexico",interface & user experience design/publishing & delivery systems/user studies/user needs,Voyant,3
2018-01-01,"Mexico City, Mexico",interface & user experience design/publishing & delivery systems/user studies/user needs,Voyant Tools,3
2018-01-01,"Mexico City, Mexico",internet / world wide web,Gephi,1
2018-01-01,"Mexico City, Mexico",internet / world wide web,Python,1
2018-01-01,"Mexico City, Mexico",internet / world wide web,TEI,12
2018-01-01,"Mexico City, Mexico",internet / world wide web,Twitter,17
2018-01-01,"Mexico City, Mexico",internet / world wide web,Voyant,2
2018-01-01,"Mexico City, Mexico",italian studies,Gephi,4
2018-01-01,"Mexico City, Mexico",italian studies,TEI,2
2018-01-01,"Mexico City, Mexico",knowledge mobilization,Scalar,3
2018-01-01,"Mexico City, Mexico",knowledge mobilization,TEI,2
2018-01-01,"Mexico City, Mexico",knowledge representation,Neatline,1
2018-01-01,"Mexico City, Mexico",knowledge representation,Python,1
2018-01-01,"Mexico City, Mexico",knowledge representation,TEI,4
2018-01-01,"Mexico City, Mexico",knowledge representation,Twitter,1
2018-01-01,"Mexico City, Mexico",knowledge representation,Voyant,1
2018-01-01,"Mexico City, Mexico",knowledge representation,Voyant Tools,1
2018-01-01,"Mexico City, Mexico",knowledge representation,Zotero,1
2018-01-01,"Mexico City, Mexico",law,TEI,3
2018-01-01,"Mexico City, Mexico",library & information science,Gephi,1
2018-01-01,"Mexico City, Mexico",library & information science,Palladio,1
2018-01-01,"Mexico City, Mexico",library & information science,Python,15
2018-01-01,"Mexico City, Mexico",library & information science,TEI,24
2018-01-01,"Mexico City, Mexico",library & information science,Twitter,48
2018-01-01,"Mexico City, Mexico",library & information science,Voyant,6
2018-01-01,"Mexico City, Mexico",library & information science,Voyant Tools,5
2018-01-01,"Mexico City, Mexico",library & information science,WordPress,2
2018-01-01,"Mexico City, Mexico",library & information science,Zotero,1
2018-01-01,"Mexico City, Mexico",linguistics,Gephi,1
2018-01-01,"Mexico City, Mexico",linguistics,Google Books,10
2018-01-01,"Mexico City, Mexico",linguistics,Python,3
2018-01-01,"Mexico City, Mexico",linguistics,Scalar,1
2018-01-01,"Mexico City, Mexico",linguistics,StoryMapJS,2
2018-01-01,"Mexico City, Mexico",linguistics,TEI,6
2018-01-01,"Mexico City, Mexico",linguistics,Twitter,1
2018-01-01,"Mexico City, Mexico",linguistics,Voyant,2
2018-01-01,"Mexico City, Mexico",linguistics,WordPress,2
2018-01-01,"Mexico City, Mexico",linguistics,Zotero,1
2018-01-01,"Mexico City, Mexico",linking and annotation,Palladio,1
2018-01-01,"Mexico City, Mexico",linking and annotation,TEI,15
2018-01-01,"Mexico City, Mexico",literary studies,Gephi,7
2018-01-01,"Mexico City, Mexico",literary studies,Google Books,1
2018-01-01,"Mexico City, Mexico",literary studies,Neatline,1
2018-01-01,"Mexico City, Mexico",literary studies,Python,6
2018-01-01,"Mexico City, Mexico",literary studies,Scalar,1
2018-01-01,"Mexico City, Mexico",literary studies,TEI,29
2018-01-01,"Mexico City, Mexico",literary studies,Twitter,6
2018-01-01,"Mexico City, Mexico",machine translation,Twitter,1
2018-01-01,"Mexico City, Mexico",media archaeology,Python,1
2018-01-01,"Mexico City, Mexico",media archaeology,Twitter,1
2018-01-01,"Mexico City, Mexico",medieval studies,TEI,1
2018-01-01,"Mexico City, Mexico",metadata,Palladio,1
2018-01-01,"Mexico City, Mexico",metadata,Python,4
2018-01-01,"Mexico City, Mexico",metadata,TEI,15
2018-01-01,"Mexico City, Mexico",metadata,Twitter,1
2018-01-01,"Mexico City, Mexico",modeling,Gephi,1
2018-01-01,"Mexico City, Mexico",modeling,Python,1
2018-01-01,"Mexico City, Mexico",modeling,TEI,1
2018-01-01,"Mexico City, Mexico",multilingual / multicultural approaches,Google Books,9
2018-01-01,"Mexico City, Mexico",multilingual / multicultural approaches,Scalar,3
2018-01-01,"Mexico City, Mexico",multilingual / multicultural approaches,StoryMapJS,2
2018-01-01,"Mexico City, Mexico",multilingual / multicultural approaches,TEI,6
2018-01-01,"Mexico City, Mexico",natural language processing,Python,6
2018-01-01,"Mexico City, Mexico",natural language processing,TEI,9
2018-01-01,"Mexico City, Mexico",natural language processing,Twitter,1
2018-01-01,"Mexico City, Mexico",natural language processing,Zotero,1
2018-01-01,"Mexico City, Mexico",near eastern studies,TEI,1
2018-01-01,"Mexico City, Mexico","networks, relationships, graphs",Gephi,7
2018-01-01,"Mexico City, Mexico","networks, relationships, graphs",Palladio,1
2018-01-01,"Mexico City, Mexico","networks, relationships, graphs",Python,4
2018-01-01,"Mexico City, Mexico","networks, relationships, graphs",TEI,13
2018-01-01,"Mexico City, Mexico","networks, relationships, graphs",Twitter,24
2018-01-01,"Mexico City, Mexico",ontologies,Drupal,1
2018-01-01,"Mexico City, Mexico",ontologies,TEI,8
2018-01-01,"Mexico City, Mexico",open/libre networks and software,Python,10
2018-01-01,"Mexico City, Mexico",open/libre networks and software,TEI,1
2018-01-01,"Mexico City, Mexico",philology,Gephi,2
2018-01-01,"Mexico City, Mexico",philology,Python,4
2018-01-01,"Mexico City, Mexico",philology,TEI,11
2018-01-01,"Mexico City, Mexico",philosophy,WordPress,1
2018-01-01,"Mexico City, Mexico",philosophy,Zotero,1
2018-01-01,"Mexico City, Mexico","project design, organization, management",Neatline,2
2018-01-01,"Mexico City, Mexico","project design, organization, management",Palladio,1
2018-01-01,"Mexico City, Mexico","project design, organization, management",Python,1
2018-01-01,"Mexico City, Mexico","project design, organization, management",Scalar,1
2018-01-01,"Mexico City, Mexico","project design, organization, management",TEI,4
2018-01-01,"Mexico City, Mexico","project design, organization, management",Twitter,1
2018-01-01,"Mexico City, Mexico","project design, organization, management",Voyant,1
2018-01-01,"Mexico City, Mexico","project design, organization, management",Voyant Tools,1
2018-01-01,"Mexico City, Mexico","project design, organization, management",Zotero,1
2018-01-01,"Mexico City, Mexico",public humanities and community engaged scholarship,Neatline,1
2018-01-01,"Mexico City, Mexico",public humanities and community engaged scholarship,Python,5
2018-01-01,"Mexico City, Mexico",public humanities and community engaged scholarship,TEI,3
2018-01-01,"Mexico City, Mexico",public humanities and community engaged scholarship,Twitter,30
2018-01-01,"Mexico City, Mexico",public humanities and community engaged scholarship,Voyant,5
2018-01-01,"Mexico City, Mexico",public humanities and community engaged scholarship,Voyant Tools,5
2018-01-01,"Mexico City, Mexico",public humanities and community engaged scholarship,WordPress,3
2018-01-01,"Mexico City, Mexico",public humanities and community engaged scholarship,Zotero,1
2018-01-01,"Mexico City, Mexico",scholarly editing,TEI,6
2018-01-01,"Mexico City, Mexico",semantic analysis,Gephi,2
2018-01-01,"Mexico City, Mexico",semantic analysis,Python,1
2018-01-01,"Mexico City, Mexico",semantic analysis,TEI,9
2018-01-01,"Mexico City, Mexico",semantic analysis,WordPress,2
2018-01-01,"Mexico City, Mexico",semantic web,Python,1
2018-01-01,"Mexico City, Mexico",semantic web,TEI,15
2018-01-01,"Mexico City, Mexico",semantic web,WordPress,2
2018-01-01,"Mexico City, Mexico",social media,Python,1
2018-01-01,"Mexico City, Mexico",social media,Twitter,42
2018-01-01,"Mexico City, Mexico",sociology,Gephi,2
2018-01-01,"Mexico City, Mexico",sociology,Twitter,47
2018-01-01,"Mexico City, Mexico",sociology,Voyant,5
2018-01-01,"Mexico City, Mexico",sociology,Voyant Tools,5
2018-01-01,"Mexico City, Mexico",sociology,WordPress,1
2018-01-01,"Mexico City, Mexico",sociology,Zotero,1
2018-01-01,"Mexico City, Mexico",software design and development,Python,11
2018-01-01,"Mexico City, Mexico",software design and development,TEI,6
2018-01-01,"Mexico City, Mexico",spanish,Gephi,1
2018-01-01,"Mexico City, Mexico",spanish,Python,1
2018-01-01,"Mexico City, Mexico",spanish,Scalar,1
2018-01-01,"Mexico City, Mexico",spanish,TEI,8
2018-01-01,"Mexico City, Mexico",spanish,Twitter,1
2018-01-01,"Mexico City, Mexico",spanish,WordPress,2
2018-01-01,"Mexico City, Mexico",spanish and spanish american studies,Gephi,1
2018-01-01,"Mexico City, Mexico",spanish and spanish american studies,Neatline,1
2018-01-01,"Mexico City, Mexico",spanish and spanish american studies,Python,4
2018-01-01,"Mexico City, Mexico",spanish and spanish american studies,Scalar,1
2018-01-01,"Mexico City, Mexico",spanish and spanish american studies,StoryMapJS,2
2018-01-01,"Mexico City, Mexico",spanish and spanish american studies,TEI,22
2018-01-01,"Mexico City, Mexico",spanish and spanish american studies,Twitter,17
