Source,Target,Date,Location,Weight,Latitude,Longitude,Coordinates
Twitter,Zotero,1/1/2018 0:00:00,"Mexico City, Mexico",72,19.4326077,-99.133208,"19.4326077, -99.133208"
Twitter,Zotero,1/1/2019 0:00:00,"Utrecht, Netherlands",2,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Twitter,Zotero,1/1/2022 0:00:00,"Tokyo, Japan",19,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant,Drupal,1/1/2012 0:00:00,"Hamburg, Germany",23,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Voyant,Drupal,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",59,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant,Drupal,1/1/2014 0:00:00,"Lausanne, Switzerland",48,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant,Drupal,1/1/2015 0:00:00,"Sydney, Australia",41,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant,Drupal,1/1/2016 0:00:00,"Kraków, Poland",37,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant,Drupal,1/1/2017 0:00:00,"Montréal, Canada",33,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant,Drupal,1/1/2018 0:00:00,"Mexico City, Mexico",7,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant,Drupal,1/1/2019 0:00:00,"Utrecht, Netherlands",12,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant,Drupal,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",9,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Voyant,Drupal,1/1/2022 0:00:00,"Tokyo, Japan",31,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant,Gephi,1/1/2012 0:00:00,"Hamburg, Germany",16,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Voyant,Gephi,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",58,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant,Gephi,1/1/2014 0:00:00,"Lausanne, Switzerland",51,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant,Gephi,1/1/2015 0:00:00,"Sydney, Australia",50,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant,Gephi,1/1/2016 0:00:00,"Kraków, Poland",38,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant,Gephi,1/1/2017 0:00:00,"Montréal, Canada",58,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant,Gephi,1/1/2018 0:00:00,"Mexico City, Mexico",13,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant,Gephi,1/1/2019 0:00:00,"Utrecht, Netherlands",21,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant,Gephi,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",4,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Voyant,Gephi,1/1/2022 0:00:00,"Tokyo, Japan",34,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant,Google Books,1/1/2012 0:00:00,"Hamburg, Germany",27,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Voyant,Google Books,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",44,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant,Google Books,1/1/2014 0:00:00,"Lausanne, Switzerland",44,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant,Google Books,1/1/2015 0:00:00,"Sydney, Australia",54,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant,Google Books,1/1/2016 0:00:00,"Kraków, Poland",30,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant,Google Books,1/1/2017 0:00:00,"Montréal, Canada",33,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant,Google Books,1/1/2018 0:00:00,"Mexico City, Mexico",16,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant,Google Books,1/1/2019 0:00:00,"Utrecht, Netherlands",13,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant,Google Books,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",2,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Voyant,Google Books,1/1/2022 0:00:00,"Tokyo, Japan",31,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant,Neatline,1/1/2012 0:00:00,"Hamburg, Germany",45,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Voyant,Neatline,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",55,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant,Neatline,1/1/2014 0:00:00,"Lausanne, Switzerland",46,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant,Neatline,1/1/2015 0:00:00,"Sydney, Australia",41,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant,Neatline,1/1/2016 0:00:00,"Kraków, Poland",24,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant,Neatline,1/1/2017 0:00:00,"Montréal, Canada",38,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant,Neatline,1/1/2018 0:00:00,"Mexico City, Mexico",9,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant,Neatline,1/1/2019 0:00:00,"Utrecht, Netherlands",10,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant,Palladio,1/1/2015 0:00:00,"Sydney, Australia",57,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant,Palladio,1/1/2016 0:00:00,"Kraków, Poland",17,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant,Palladio,1/1/2017 0:00:00,"Montréal, Canada",31,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant,Palladio,1/1/2018 0:00:00,"Mexico City, Mexico",7,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant,Palladio,1/1/2019 0:00:00,"Utrecht, Netherlands",10,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant,Palladio,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",2,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Voyant,Python,1/1/2012 0:00:00,"Hamburg, Germany",15,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Voyant,Python,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",47,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant,Python,1/1/2014 0:00:00,"Lausanne, Switzerland",42,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant,Python,1/1/2015 0:00:00,"Sydney, Australia",50,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant,Python,1/1/2016 0:00:00,"Kraków, Poland",25,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant,Python,1/1/2017 0:00:00,"Montréal, Canada",51,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant,Python,1/1/2018 0:00:00,"Mexico City, Mexico",26,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant,Python,1/1/2019 0:00:00,"Utrecht, Netherlands",19,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant,Python,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",12,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Voyant,Python,1/1/2022 0:00:00,"Tokyo, Japan",59,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant,Scalar,1/1/2012 0:00:00,"Hamburg, Germany",23,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Voyant,Scalar,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",42,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant,Scalar,1/1/2014 0:00:00,"Lausanne, Switzerland",41,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant,Scalar,1/1/2015 0:00:00,"Sydney, Australia",42,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant,Scalar,1/1/2016 0:00:00,"Kraków, Poland",17,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant,Scalar,1/1/2017 0:00:00,"Montréal, Canada",36,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant,Scalar,1/1/2018 0:00:00,"Mexico City, Mexico",10,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant,Scalar,1/1/2019 0:00:00,"Utrecht, Netherlands",12,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant,Scalar,1/1/2022 0:00:00,"Tokyo, Japan",29,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant,StoryMapJS,1/1/2018 0:00:00,"Mexico City, Mexico",8,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant,TEI,1/1/2012 0:00:00,"Hamburg, Germany",162,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Voyant,TEI,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",203,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant,TEI,1/1/2014 0:00:00,"Lausanne, Switzerland",153,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant,TEI,1/1/2015 0:00:00,"Sydney, Australia",310,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant,TEI,1/1/2016 0:00:00,"Kraków, Poland",167,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant,TEI,1/1/2017 0:00:00,"Montréal, Canada",154,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant,TEI,1/1/2018 0:00:00,"Mexico City, Mexico",61,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant,TEI,1/1/2019 0:00:00,"Utrecht, Netherlands",289,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant,TEI,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",37,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Voyant,TEI,1/1/2022 0:00:00,"Tokyo, Japan",126,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant,Twitter,1/1/2012 0:00:00,"Hamburg, Germany",15,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Voyant,Twitter,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",57,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant,Twitter,1/1/2014 0:00:00,"Lausanne, Switzerland",49,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant,Twitter,1/1/2015 0:00:00,"Sydney, Australia",63,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant,Twitter,1/1/2016 0:00:00,"Kraków, Poland",68,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant,Twitter,1/1/2017 0:00:00,"Montréal, Canada",74,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant,Twitter,1/1/2018 0:00:00,"Mexico City, Mexico",77,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant,Twitter,1/1/2019 0:00:00,"Utrecht, Netherlands",10,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant,Twitter,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",27,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Voyant,Twitter,1/1/2022 0:00:00,"Tokyo, Japan",41,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant,Voyant Tools,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",44,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant,Voyant Tools,1/1/2014 0:00:00,"Lausanne, Switzerland",44,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant,Voyant Tools,1/1/2015 0:00:00,"Sydney, Australia",52,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant,Voyant Tools,1/1/2016 0:00:00,"Kraków, Poland",24,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant,Voyant Tools,1/1/2017 0:00:00,"Montréal, Canada",33,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant,Voyant Tools,1/1/2018 0:00:00,"Mexico City, Mexico",12,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant,Voyant Tools,1/1/2019 0:00:00,"Utrecht, Netherlands",15,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant,Voyant Tools,1/1/2022 0:00:00,"Tokyo, Japan",36,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant,WordPress,1/1/2012 0:00:00,"Hamburg, Germany",16,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Voyant,WordPress,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",47,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant,WordPress,1/1/2014 0:00:00,"Lausanne, Switzerland",41,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant,WordPress,1/1/2015 0:00:00,"Sydney, Australia",43,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant,WordPress,1/1/2016 0:00:00,"Kraków, Poland",19,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant,WordPress,1/1/2017 0:00:00,"Montréal, Canada",36,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant,WordPress,1/1/2018 0:00:00,"Mexico City, Mexico",9,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant,WordPress,1/1/2019 0:00:00,"Utrecht, Netherlands",10,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant,WordPress,1/1/2020 0:00:00,"Ottawa, Ontario, Canada",2,45.4215296,-75.6971931,"45.4215296, -75.6971930999999"
Voyant,WordPress,1/1/2022 0:00:00,"Tokyo, Japan",31,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant,Zotero,1/1/2012 0:00:00,"Hamburg, Germany",13,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
Voyant,Zotero,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",48,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant,Zotero,1/1/2014 0:00:00,"Lausanne, Switzerland",44,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant,Zotero,1/1/2015 0:00:00,"Sydney, Australia",43,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant,Zotero,1/1/2016 0:00:00,"Kraków, Poland",22,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant,Zotero,1/1/2017 0:00:00,"Montréal, Canada",36,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant,Zotero,1/1/2018 0:00:00,"Mexico City, Mexico",7,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant,Zotero,1/1/2019 0:00:00,"Utrecht, Netherlands",10,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant,Zotero,1/1/2022 0:00:00,"Tokyo, Japan",34,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant Tools,Drupal,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",21,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant Tools,Drupal,1/1/2014 0:00:00,"Lausanne, Switzerland",16,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant Tools,Drupal,1/1/2015 0:00:00,"Sydney, Australia",13,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant Tools,Drupal,1/1/2016 0:00:00,"Kraków, Poland",29,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant Tools,Drupal,1/1/2017 0:00:00,"Montréal, Canada",6,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant Tools,Drupal,1/1/2018 0:00:00,"Mexico City, Mexico",7,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant Tools,Drupal,1/1/2019 0:00:00,"Utrecht, Netherlands",9,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant Tools,Drupal,1/1/2022 0:00:00,"Tokyo, Japan",11,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant Tools,Gephi,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",20,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant Tools,Gephi,1/1/2014 0:00:00,"Lausanne, Switzerland",19,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant Tools,Gephi,1/1/2015 0:00:00,"Sydney, Australia",22,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant Tools,Gephi,1/1/2016 0:00:00,"Kraków, Poland",30,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant Tools,Gephi,1/1/2017 0:00:00,"Montréal, Canada",31,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant Tools,Gephi,1/1/2018 0:00:00,"Mexico City, Mexico",13,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant Tools,Gephi,1/1/2019 0:00:00,"Utrecht, Netherlands",18,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant Tools,Gephi,1/1/2022 0:00:00,"Tokyo, Japan",14,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant Tools,Google Books,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",6,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant Tools,Google Books,1/1/2014 0:00:00,"Lausanne, Switzerland",12,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant Tools,Google Books,1/1/2015 0:00:00,"Sydney, Australia",26,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant Tools,Google Books,1/1/2016 0:00:00,"Kraków, Poland",22,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant Tools,Google Books,1/1/2017 0:00:00,"Montréal, Canada",6,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant Tools,Google Books,1/1/2018 0:00:00,"Mexico City, Mexico",16,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant Tools,Google Books,1/1/2019 0:00:00,"Utrecht, Netherlands",10,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant Tools,Google Books,1/1/2022 0:00:00,"Tokyo, Japan",11,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant Tools,Neatline,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",17,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant Tools,Neatline,1/1/2014 0:00:00,"Lausanne, Switzerland",14,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant Tools,Neatline,1/1/2015 0:00:00,"Sydney, Australia",13,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant Tools,Neatline,1/1/2016 0:00:00,"Kraków, Poland",16,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant Tools,Neatline,1/1/2017 0:00:00,"Montréal, Canada",11,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant Tools,Neatline,1/1/2018 0:00:00,"Mexico City, Mexico",9,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant Tools,Neatline,1/1/2019 0:00:00,"Utrecht, Netherlands",7,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant Tools,Palladio,1/1/2015 0:00:00,"Sydney, Australia",29,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant Tools,Palladio,1/1/2016 0:00:00,"Kraków, Poland",9,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant Tools,Palladio,1/1/2017 0:00:00,"Montréal, Canada",4,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant Tools,Palladio,1/1/2018 0:00:00,"Mexico City, Mexico",7,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant Tools,Palladio,1/1/2019 0:00:00,"Utrecht, Netherlands",7,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant Tools,Python,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",9,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant Tools,Python,1/1/2014 0:00:00,"Lausanne, Switzerland",10,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant Tools,Python,1/1/2015 0:00:00,"Sydney, Australia",22,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant Tools,Python,1/1/2016 0:00:00,"Kraków, Poland",17,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant Tools,Python,1/1/2017 0:00:00,"Montréal, Canada",24,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant Tools,Python,1/1/2018 0:00:00,"Mexico City, Mexico",26,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant Tools,Python,1/1/2019 0:00:00,"Utrecht, Netherlands",16,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant Tools,Python,1/1/2022 0:00:00,"Tokyo, Japan",39,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant Tools,Scalar,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",4,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant Tools,Scalar,1/1/2014 0:00:00,"Lausanne, Switzerland",9,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant Tools,Scalar,1/1/2015 0:00:00,"Sydney, Australia",14,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant Tools,Scalar,1/1/2016 0:00:00,"Kraków, Poland",9,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant Tools,Scalar,1/1/2017 0:00:00,"Montréal, Canada",9,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant Tools,Scalar,1/1/2018 0:00:00,"Mexico City, Mexico",10,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant Tools,Scalar,1/1/2019 0:00:00,"Utrecht, Netherlands",9,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant Tools,Scalar,1/1/2022 0:00:00,"Tokyo, Japan",9,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant Tools,StoryMapJS,1/1/2018 0:00:00,"Mexico City, Mexico",8,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant Tools,TEI,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",165,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant Tools,TEI,1/1/2014 0:00:00,"Lausanne, Switzerland",121,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant Tools,TEI,1/1/2015 0:00:00,"Sydney, Australia",282,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant Tools,TEI,1/1/2016 0:00:00,"Kraków, Poland",159,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant Tools,TEI,1/1/2017 0:00:00,"Montréal, Canada",127,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant Tools,TEI,1/1/2018 0:00:00,"Mexico City, Mexico",61,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant Tools,TEI,1/1/2019 0:00:00,"Utrecht, Netherlands",286,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant Tools,TEI,1/1/2022 0:00:00,"Tokyo, Japan",106,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant Tools,Twitter,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",19,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant Tools,Twitter,1/1/2014 0:00:00,"Lausanne, Switzerland",17,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant Tools,Twitter,1/1/2015 0:00:00,"Sydney, Australia",35,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant Tools,Twitter,1/1/2016 0:00:00,"Kraków, Poland",60,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant Tools,Twitter,1/1/2017 0:00:00,"Montréal, Canada",47,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant Tools,Twitter,1/1/2018 0:00:00,"Mexico City, Mexico",77,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant Tools,Twitter,1/1/2019 0:00:00,"Utrecht, Netherlands",7,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant Tools,Twitter,1/1/2022 0:00:00,"Tokyo, Japan",21,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant Tools,Voyant,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",44,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant Tools,Voyant,1/1/2014 0:00:00,"Lausanne, Switzerland",44,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant Tools,Voyant,1/1/2015 0:00:00,"Sydney, Australia",52,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant Tools,Voyant,1/1/2016 0:00:00,"Kraków, Poland",24,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant Tools,Voyant,1/1/2017 0:00:00,"Montréal, Canada",33,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant Tools,Voyant,1/1/2018 0:00:00,"Mexico City, Mexico",12,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant Tools,Voyant,1/1/2019 0:00:00,"Utrecht, Netherlands",15,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant Tools,Voyant,1/1/2022 0:00:00,"Tokyo, Japan",36,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant Tools,WordPress,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",9,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant Tools,WordPress,1/1/2014 0:00:00,"Lausanne, Switzerland",9,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant Tools,WordPress,1/1/2015 0:00:00,"Sydney, Australia",15,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant Tools,WordPress,1/1/2016 0:00:00,"Kraków, Poland",11,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant Tools,WordPress,1/1/2017 0:00:00,"Montréal, Canada",9,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant Tools,WordPress,1/1/2018 0:00:00,"Mexico City, Mexico",9,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant Tools,WordPress,1/1/2019 0:00:00,"Utrecht, Netherlands",7,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant Tools,WordPress,1/1/2022 0:00:00,"Tokyo, Japan",11,35.6764225,139.650027,"35.6764225, 139.650027"
Voyant Tools,Zotero,1/1/2013 0:00:00,"Lincoln, Nebraska, United States",10,40.813616,-96.7025955,"40.813616, -96.7025955"
Voyant Tools,Zotero,1/1/2014 0:00:00,"Lausanne, Switzerland",12,46.5196535,6.6322734,"46.5196535, 6.6322734"
Voyant Tools,Zotero,1/1/2015 0:00:00,"Sydney, Australia",15,-33.8688197,151.2092955,"-33.8688197, 151.2092955"
Voyant Tools,Zotero,1/1/2016 0:00:00,"Kraków, Poland",14,50.0646501,19.9449799,"50.0646500999999, 19.9449799"
Voyant Tools,Zotero,1/1/2017 0:00:00,"Montréal, Canada",9,45.5018869,-73.5673919,"45.5018869, -73.5673918999999"
Voyant Tools,Zotero,1/1/2018 0:00:00,"Mexico City, Mexico",7,19.4326077,-99.133208,"19.4326077, -99.133208"
Voyant Tools,Zotero,1/1/2019 0:00:00,"Utrecht, Netherlands",7,52.0907374,5.1214201,"52.0907373999999, 5.1214201"
Voyant Tools,Zotero,1/1/2022 0:00:00,"Tokyo, Japan",14,35.6764225,139.650027,"35.6764225, 139.650027"
WordPress,Drupal,1/1/2009 0:00:00,"College Park, Maryland, United States",13,38.9896967,-76.93776,"38.9896967, -76.93776"
WordPress,Drupal,1/1/2010 0:00:00,"London, England, United Kingdom",7,51.5072178,-0.1275862,"51.5072178, -0.1275862"
WordPress,Drupal,1/1/2011 0:00:00,"Stanford, California, United States",4,37.424106,-122.1660756,"37.4241059999999, -122.1660756"
WordPress,Drupal,1/1/2012 0:00:00,"Hamburg, Germany",15,53.5488282,9.9871703,"53.5488282, 9.98717029999999"
