Date,Location,Source,Target,Weight
2017-01-01,"Montréal, Canada",TEI,correspondence,3
2017-01-01,"Montréal, Canada",TEI,csv,8
2017-01-01,"Montréal, Canada",TEI,curation,3
2017-01-01,"Montréal, Canada",TEI,data integration,8
2017-01-01,"Montréal, Canada",TEI,data mining,4
2017-01-01,"Montréal, Canada",TEI,data visualization,6
2017-01-01,"Montréal, Canada",TEI,databases,3
2017-01-01,"Montréal, Canada",TEI,decolonization,2
2017-01-01,"Montréal, Canada",TEI,deep maps,4
2017-01-01,"Montréal, Canada",TEI,derrida,1
2017-01-01,"Montréal, Canada",TEI,dh pedagogoy,1
2017-01-01,"Montréal, Canada",TEI,diagnostics,5
2017-01-01,"Montréal, Canada",TEI,dictionary digitization,11
2017-01-01,"Montréal, Canada",TEI,digital aesthetics,1
2017-01-01,"Montréal, Canada",TEI,digital archive,4
2017-01-01,"Montréal, Canada",TEI,digital edition,12
2017-01-01,"Montréal, Canada",TEI,digital editions,5
2017-01-01,"Montréal, Canada",TEI,digital humanities curriculum,1
2017-01-01,"Montréal, Canada",TEI,digital literacy,3
2017-01-01,"Montréal, Canada",TEI,digital scholarly editions,4
2017-01-01,"Montréal, Canada",TEI,digitalization,1
2017-01-01,"Montréal, Canada",TEI,digitisation,1
2017-01-01,"Montréal, Canada",TEI,digitization,7
2017-01-01,"Montréal, Canada",TEI,disciplines,3
2017-01-01,"Montréal, Canada",TEI,distant reading,3
2017-01-01,"Montréal, Canada",TEI,diversity,3
2017-01-01,"Montréal, Canada",TEI,document identity,5
2017-01-01,"Montréal, Canada",TEI,documentary editing,4
2017-01-01,"Montréal, Canada",TEI,e-learning,1
2017-01-01,"Montréal, Canada",TEI,early modern,3
2017-01-01,"Montréal, Canada",TEI,editing,4
2017-01-01,"Montréal, Canada",TEI,editorial projects,4
2017-01-01,"Montréal, Canada",TEI,eebo-tcp,3
2017-01-01,"Montréal, Canada",TEI,encoding,3
2017-01-01,"Montréal, Canada",TEI,entity detection,1
2017-01-01,"Montréal, Canada",TEI,exist-db,11
2017-01-01,"Montréal, Canada",TEI,fandom,2
2017-01-01,"Montréal, Canada",TEI,formal models,5
2017-01-01,"Montréal, Canada",TEI,generative esthetics,4
2017-01-01,"Montréal, Canada",TEI,gentrification,2
2017-01-01,"Montréal, Canada",TEI,geo location,4
2017-01-01,"Montréal, Canada",TEI,geospatial technologies,3
2017-01-01,"Montréal, Canada",TEI,german literary history,6
2017-01-01,"Montréal, Canada",TEI,gis,5
2017-01-01,"Montréal, Canada",TEI,graphs,3
2017-01-01,"Montréal, Canada",TEI,handwriting recognition,1
2017-01-01,"Montréal, Canada",TEI,hathitrust,3
2017-01-01,"Montréal, Canada",TEI,historical scientific texts,3
2017-01-01,"Montréal, Canada",TEI,history,1
2017-01-01,"Montréal, Canada",TEI,history of dh,6
2017-01-01,"Montréal, Canada",TEI,history of science,3
2017-01-01,"Montréal, Canada",TEI,human-computer interaction,1
2017-01-01,"Montréal, Canada",TEI,iiif,1
2017-01-01,"Montréal, Canada",TEI,informational esthetics,4
2017-01-01,"Montréal, Canada",TEI,infrastructure,1
2017-01-01,"Montréal, Canada",TEI,interdisciplinarity,7
2017-01-01,"Montréal, Canada",TEI,interfaces,4
2017-01-01,"Montréal, Canada",TEI,intertextuality,6
2017-01-01,"Montréal, Canada",TEI,json,8
2017-01-01,"Montréal, Canada",TEI,knowledge creation,1
2017-01-01,"Montréal, Canada",TEI,lexicography,1
2017-01-01,"Montréal, Canada",TEI,linguistic annotation,3
2017-01-01,"Montréal, Canada",TEI,linked data,3
2017-01-01,"Montréal, Canada",TEI,linked open data,3
2017-01-01,"Montréal, Canada",TEI,linking images with texts,1
2017-01-01,"Montréal, Canada",TEI,literary map,6
2017-01-01,"Montréal, Canada",TEI,literary studies,1
2017-01-01,"Montréal, Canada",TEI,logic,5
2017-01-01,"Montréal, Canada",TEI,manuscript studies,1
2017-01-01,"Montréal, Canada",TEI,manuscripts,1
2017-01-01,"Montréal, Canada",TEI,mapping,9
2017-01-01,"Montréal, Canada",TEI,marginalia,1
2017-01-01,"Montréal, Canada",TEI,media archaeology,2
2017-01-01,"Montréal, Canada",TEI,medieval latin,11
2017-01-01,"Montréal, Canada",TEI,metadata,3
2017-01-01,"Montréal, Canada",TEI,minimal computing,1
2017-01-01,"Montréal, Canada",TEI,mobile applications,4
2017-01-01,"Montréal, Canada",TEI,modelling,5
2017-01-01,"Montréal, Canada",TEI,models,3
2017-01-01,"Montréal, Canada",TEI,music,1
2017-01-01,"Montréal, Canada",TEI,music editions,7
2017-01-01,"Montréal, Canada",TEI,musicians,4
2017-01-01,"Montréal, Canada",TEI,network analysis,5
2017-01-01,"Montréal, Canada",TEI,network extraction,1
2017-01-01,"Montréal, Canada",TEI,network visualisation,4
2017-01-01,"Montréal, Canada",TEI,networks,7
2017-01-01,"Montréal, Canada",TEI,nordic philology,1
2017-01-01,"Montréal, Canada",TEI,ocr,1
2017-01-01,"Montréal, Canada",TEI,online,1
2017-01-01,"Montréal, Canada",TEI,ontologies,5
2017-01-01,"Montréal, Canada",TEI,open source software,21
2017-01-01,"Montréal, Canada",TEI,pedagogy,12
2017-01-01,"Montréal, Canada",TEI,periodicals,1
2017-01-01,"Montréal, Canada",TEI,poetry,1
2017-01-01,"Montréal, Canada",TEI,pos tagging,3
2017-01-01,"Montréal, Canada",TEI,project management,5
2017-01-01,"Montréal, Canada",TEI,public access,4
2017-01-01,"Montréal, Canada",TEI,public humanities,4
2017-01-01,"Montréal, Canada",TEI,queer history,2
2017-01-01,"Montréal, Canada",TEI,rdf,8
2017-01-01,"Montréal, Canada",TEI,reception,6
2017-01-01,"Montréal, Canada",TEI,referential integrity,5
2017-01-01,"Montréal, Canada",TEI,relational data,3
2017-01-01,"Montréal, Canada",TEI,renaissance,1
2017-01-01,"Montréal, Canada",TEI,repository,1
2017-01-01,"Montréal, Canada",TEI,representation,7
2017-01-01,"Montréal, Canada",TEI,reproducibility,3
2017-01-01,"Montréal, Canada",TEI,research data infrastructure,1
2017-01-01,"Montréal, Canada",TEI,rhetoric,6
2017-01-01,"Montréal, Canada",TEI,russian manuscript lexicons,1
2017-01-01,"Montréal, Canada",TEI,scale,1
2017-01-01,"Montréal, Canada",TEI,scholarly lexicography,11
2017-01-01,"Montréal, Canada",TEI,scientific work,7
2017-01-01,"Montréal, Canada",TEI,segmentation,1
2017-01-01,"Montréal, Canada",TEI,semantic annotation,3
2017-01-01,"Montréal, Canada",TEI,sermons,3
2017-01-01,"Montréal, Canada",TEI,sex and gender,3
2017-01-01,"Montréal, Canada",TEI,software edition,4
2017-01-01,"Montréal, Canada",TEI,spanish,1
2017-01-01,"Montréal, Canada",TEI,spatial analysis,4
2017-01-01,"Montréal, Canada",TEI,stylometry,1
2017-01-01,"Montréal, Canada",TEI,table of contents,1
2017-01-01,"Montréal, Canada",TEI,tei,19
2017-01-01,"Montréal, Canada",TEI,tei encoding,1
2017-01-01,"Montréal, Canada",TEI,tei myths,56
2017-01-01,"Montréal, Canada",TEI,tei xml,70
2017-01-01,"Montréal, Canada",TEI,text analysis,1
2017-01-01,"Montréal, Canada",TEI,textbook research,4
2017-01-01,"Montréal, Canada",TEI,textgenerator,4
2017-01-01,"Montréal, Canada",TEI,textual variants,3
2017-01-01,"Montréal, Canada",TEI,theology,3
2017-01-01,"Montréal, Canada",TEI,toolkits,4
2017-01-01,"Montréal, Canada",TEI,tools,4
2017-01-01,"Montréal, Canada",TEI,transcription,5
2017-01-01,"Montréal, Canada",TEI,usability tests,1
2017-01-01,"Montréal, Canada",TEI,validation,5
2017-01-01,"Montréal, Canada",TEI,venice,4
2017-01-01,"Montréal, Canada",TEI,verne,1
2017-01-01,"Montréal, Canada",TEI,virtual,1
2017-01-01,"Montréal, Canada",TEI,visualization,3
2017-01-01,"Montréal, Canada",TEI,web-app,1
2017-01-01,"Montréal, Canada",TEI,worksets,3
2017-01-01,"Montréal, Canada",TEI,xml,14
2017-01-01,"Montréal, Canada",TEI,xml databases,11
2017-01-01,"Montréal, Canada",TEI,xquery,19
2017-01-01,"Montréal, Canada",Twitter,analytics,1
2017-01-01,"Montréal, Canada",Twitter,archive,4
2017-01-01,"Montréal, Canada",Twitter,artificial intelligence,4
2017-01-01,"Montréal, Canada",Twitter,audience,1
2017-01-01,"Montréal, Canada",Twitter,authorship,3
2017-01-01,"Montréal, Canada",Twitter,authorship profiling,15
2017-01-01,"Montréal, Canada",Twitter,blog spam,2
2017-01-01,"Montréal, Canada",Twitter,book_publishing,1
2017-01-01,"Montréal, Canada",Twitter,botnets,2
2017-01-01,"Montréal, Canada",Twitter,careers,1
2017-01-01,"Montréal, Canada",Twitter,chatbot,4
2017-01-01,"Montréal, Canada",Twitter,citation network,2
2017-01-01,"Montréal, Canada",Twitter,co-citation analysis,2
2017-01-01,"Montréal, Canada",Twitter,collaboration,6
2017-01-01,"Montréal, Canada",Twitter,commons,1
2017-01-01,"Montréal, Canada",Twitter,communication,1
2017-01-01,"Montréal, Canada",Twitter,community,1
2017-01-01,"Montréal, Canada",Twitter,computation,1
2017-01-01,"Montréal, Canada",Twitter,computer vision,2
2017-01-01,"Montréal, Canada",Twitter,corpus construction,1
2017-01-01,"Montréal, Canada",Twitter,credit,3
2017-01-01,"Montréal, Canada",Twitter,csv,1
2017-01-01,"Montréal, Canada",Twitter,curriculum,3
2017-01-01,"Montréal, Canada",Twitter,cybertext,3
2017-01-01,"Montréal, Canada",Twitter,data integration,1
2017-01-01,"Montréal, Canada",Twitter,data mining,5
2017-01-01,"Montréal, Canada",Twitter,data visualization,1
2017-01-01,"Montréal, Canada",Twitter,deep learning,2
2017-01-01,"Montréal, Canada",Twitter,demographics,15
2017-01-01,"Montréal, Canada",Twitter,digital,3
2017-01-01,"Montréal, Canada",Twitter,digital humanities,8
2017-01-01,"Montréal, Canada",Twitter,digital humanities community,1
2017-01-01,"Montréal, Canada",Twitter,digital humanities summer institute,1
2017-01-01,"Montréal, Canada",Twitter,disasters,6
2017-01-01,"Montréal, Canada",Twitter,earthquakes,6
2017-01-01,"Montréal, Canada",Twitter,ethics,3
2017-01-01,"Montréal, Canada",Twitter,experiential learning,1
2017-01-01,"Montréal, Canada",Twitter,feminist,2
2017-01-01,"Montréal, Canada",Twitter,gender,1
2017-01-01,"Montréal, Canada",Twitter,german news,4
2017-01-01,"Montréal, Canada",Twitter,historical influenza epidemic,4
2017-01-01,"Montréal, Canada",Twitter,hypertext,1
2017-01-01,"Montréal, Canada",Twitter,information environment,5
2017-01-01,"Montréal, Canada",Twitter,information interactions,5
2017-01-01,"Montréal, Canada",Twitter,information technologies in humanities research.,5
2017-01-01,"Montréal, Canada",Twitter,infrastructure,1
2017-01-01,"Montréal, Canada",Twitter,intellectrual structure,2
2017-01-01,"Montréal, Canada",Twitter,intelligent assistants,4
2017-01-01,"Montréal, Canada",Twitter,interactive visualization,5
2017-01-01,"Montréal, Canada",Twitter,json,1
2017-01-01,"Montréal, Canada",Twitter,linguistic annotation,8
2017-01-01,"Montréal, Canada",Twitter,media,3
2017-01-01,"Montréal, Canada",Twitter,narrative,3
2017-01-01,"Montréal, Canada",Twitter,natural language processing,8
2017-01-01,"Montréal, Canada",Twitter,networks,8
2017-01-01,"Montréal, Canada",Twitter,new media,1
2017-01-01,"Montréal, Canada",Twitter,olympic games,2
2017-01-01,"Montréal, Canada",Twitter,outreach,1
2017-01-01,"Montréal, Canada",Twitter,participation,3
2017-01-01,"Montréal, Canada",Twitter,pedagogy,4
2017-01-01,"Montréal, Canada",Twitter,performance art,2
2017-01-01,"Montréal, Canada",Twitter,personality,15
2017-01-01,"Montréal, Canada",Twitter,philosophy,1
2017-01-01,"Montréal, Canada",Twitter,playable_books,1
2017-01-01,"Montréal, Canada",Twitter,project-based learning,1
2017-01-01,"Montréal, Canada",Twitter,python,4
2017-01-01,"Montréal, Canada",Twitter,queer,2
2017-01-01,"Montréal, Canada",Twitter,r,2
2017-01-01,"Montréal, Canada",Twitter,rdf,1
2017-01-01,"Montréal, Canada",Twitter,repeatable workflows,2
2017-01-01,"Montréal, Canada",Twitter,representation,1
2017-01-01,"Montréal, Canada",Twitter,research computing,1
2017-01-01,"Montréal, Canada",Twitter,russian flu,4
2017-01-01,"Montréal, Canada",Twitter,social media,15
2017-01-01,"Montréal, Canada",Twitter,social_media,1
2017-01-01,"Montréal, Canada",Twitter,spam,2
2017-01-01,"Montréal, Canada",Twitter,spatio-temporal events,4
2017-01-01,"Montréal, Canada",Twitter,tei,1
2017-01-01,"Montréal, Canada",Twitter,text analysis,2
2017-01-01,"Montréal, Canada",Twitter,text mining,5
2017-01-01,"Montréal, Canada",Twitter,transgender,2
2017-01-01,"Montréal, Canada",Twitter,transmedia,2
2017-01-01,"Montréal, Canada",Twitter,twitter,6
2017-01-01,"Montréal, Canada",Twitter,visual big data,2
2017-01-01,"Montréal, Canada",Twitter,visual programming,5
2017-01-01,"Montréal, Canada",Twitter,visualization,2
2017-01-01,"Montréal, Canada",Twitter,xml,1
2017-01-01,"Montréal, Canada",Twitter,xquery,1
2017-01-01,"Montréal, Canada",Voyant,attribution,2
2017-01-01,"Montréal, Canada",Voyant,classics,1
2017-01-01,"Montréal, Canada",Voyant,dashboard design,1
2017-01-01,"Montréal, Canada",Voyant,diachronic linguistics,1
2017-01-01,"Montréal, Canada",Voyant,digital literacy,1
2017-01-01,"Montréal, Canada",Voyant,disciplines,1
2017-01-01,"Montréal, Canada",Voyant,epistemology,1
2017-01-01,"Montréal, Canada",Voyant,ernest hemingway,2
2017-01-01,"Montréal, Canada",Voyant,hermenutica,20
2017-01-01,"Montréal, Canada",Voyant,interdisciplinary,3
2017-01-01,"Montréal, Canada",Voyant,interpretation,3
2017-01-01,"Montréal, Canada",Voyant,latin,1
2017-01-01,"Montréal, Canada",Voyant,lexical statistics,1
2017-01-01,"Montréal, Canada",Voyant,lexomics,3
2017-01-01,"Montréal, Canada",Voyant,methods,2
2017-01-01,"Montréal, Canada",Voyant,modelling,3
2017-01-01,"Montréal, Canada",Voyant,models,1
2017-01-01,"Montréal, Canada",Voyant,multimodality,1
2017-01-01,"Montréal, Canada",Voyant,pedagogy,1
2017-01-01,"Montréal, Canada",Voyant,poe,2
2017-01-01,"Montréal, Canada",Voyant,r,5
2017-01-01,"Montréal, Canada",Voyant,religious studies,1
2017-01-01,"Montréal, Canada",Voyant,repeatable workflows,4
2017-01-01,"Montréal, Canada",Voyant,reproducibility,2
2017-01-01,"Montréal, Canada",Voyant,semantics,1
2017-01-01,"Montréal, Canada",Voyant,shiny,1
2017-01-01,"Montréal, Canada",Voyant,stylometry,5
2017-01-01,"Montréal, Canada",Voyant,teaching,2
2017-01-01,"Montréal, Canada",Voyant,text analysis,24
2017-01-01,"Montréal, Canada",Voyant,topic modeling,2
2017-01-01,"Montréal, Canada",Voyant,undergraduate,2
2017-01-01,"Montréal, Canada",Voyant,visualisation,1
2017-01-01,"Montréal, Canada",Voyant,visualization,7
2017-01-01,"Montréal, Canada",Voyant,voyant,20
2017-01-01,"Montréal, Canada",Voyant Tools,attribution,2
2017-01-01,"Montréal, Canada",Voyant Tools,classics,1
2017-01-01,"Montréal, Canada",Voyant Tools,dashboard design,1
2017-01-01,"Montréal, Canada",Voyant Tools,diachronic linguistics,1
2017-01-01,"Montréal, Canada",Voyant Tools,digital literacy,1
2017-01-01,"Montréal, Canada",Voyant Tools,disciplines,1
2017-01-01,"Montréal, Canada",Voyant Tools,ernest hemingway,2
2017-01-01,"Montréal, Canada",Voyant Tools,hermenutica,1
2017-01-01,"Montréal, Canada",Voyant Tools,interdisciplinary,2
2017-01-01,"Montréal, Canada",Voyant Tools,latin,1
2017-01-01,"Montréal, Canada",Voyant Tools,lexical statistics,1
2017-01-01,"Montréal, Canada",Voyant Tools,lexomics,2
2017-01-01,"Montréal, Canada",Voyant Tools,methods,2
2017-01-01,"Montréal, Canada",Voyant Tools,models,1
2017-01-01,"Montréal, Canada",Voyant Tools,pedagogy,1
2017-01-01,"Montréal, Canada",Voyant Tools,poe,2
2017-01-01,"Montréal, Canada",Voyant Tools,r,1
2017-01-01,"Montréal, Canada",Voyant Tools,repeatable workflows,1
2017-01-01,"Montréal, Canada",Voyant Tools,reproducibility,2
2017-01-01,"Montréal, Canada",Voyant Tools,semantics,1
2017-01-01,"Montréal, Canada",Voyant Tools,shiny,1
2017-01-01,"Montréal, Canada",Voyant Tools,stylometry,2
2017-01-01,"Montréal, Canada",Voyant Tools,teaching,2
2017-01-01,"Montréal, Canada",Voyant Tools,text analysis,1
2017-01-01,"Montréal, Canada",Voyant Tools,topic modeling,2
2017-01-01,"Montréal, Canada",Voyant Tools,undergraduate,2
2017-01-01,"Montréal, Canada",Voyant Tools,visualisation,1
2017-01-01,"Montréal, Canada",Voyant Tools,visualization,1
2017-01-01,"Montréal, Canada",Voyant Tools,voyant,1
2017-01-01,"Montréal, Canada",WordPress,cloud,1
2017-01-01,"Montréal, Canada",WordPress,collaboration,5
2017-01-01,"Montréal, Canada",WordPress,commons,5
2017-01-01,"Montréal, Canada",WordPress,communication,5
2017-01-01,"Montréal, Canada",WordPress,community,5
2017-01-01,"Montréal, Canada",WordPress,hermenutica,1
2017-01-01,"Montréal, Canada",WordPress,infrastructure,1
2017-01-01,"Montréal, Canada",WordPress,pedagogy,1
2017-01-01,"Montréal, Canada",WordPress,representation,5
2017-01-01,"Montréal, Canada",WordPress,text analysis,1
2017-01-01,"Montréal, Canada",WordPress,tools,1
2017-01-01,"Montréal, Canada",WordPress,virtual computer,1
2017-01-01,"Montréal, Canada",WordPress,voyant,1
2017-01-01,"Montréal, Canada",Zotero,annotation,3
2017-01-01,"Montréal, Canada",Zotero,archives,2
2017-01-01,"Montréal, Canada",Zotero,book history,3
2017-01-01,"Montréal, Canada",Zotero,classics,1
2017-01-01,"Montréal, Canada",Zotero,community,2
2017-01-01,"Montréal, Canada",Zotero,curricula,1
2017-01-01,"Montréal, Canada",Zotero,derrida,3
2017-01-01,"Montréal, Canada",Zotero,digital literacy,1
2017-01-01,"Montréal, Canada",Zotero,disciplines,1
2017-01-01,"Montréal, Canada",Zotero,education,1
2017-01-01,"Montréal, Canada",Zotero,libraries,2
2017-01-01,"Montréal, Canada",Zotero,marginalia,3
2017-01-01,"Montréal, Canada",Zotero,models,1
2017-01-01,"Montréal, Canada",Zotero,pedagogy,1
2017-01-01,"Montréal, Canada",Zotero,project management,2
2017-01-01,"Montréal, Canada",Zotero,research support,2
2017-01-01,"Montréal, Canada",Zotero,skills,1
2017-01-01,"Montréal, Canada",Zotero,teaching,1
2017-01-01,"Montréal, Canada",Zotero,theory,1
2017-01-01,"Montréal, Canada",Zotero,training,2
2017-01-01,"Montréal, Canada",Zotero,user design,2
2017-01-01,"Montréal, Canada",Zotero,web development,2
2018-01-01,"Mexico City, Mexico",Drupal,archives,1
2018-01-01,"Mexico City, Mexico",Drupal,lod,1
2018-01-01,"Mexico City, Mexico",Drupal,london,1
2018-01-01,"Mexico City, Mexico",Drupal,performance history,1
2018-01-01,"Mexico City, Mexico",Drupal,tei,1
2018-01-01,"Mexico City, Mexico",Gephi,19th century,1
2018-01-01,"Mexico City, Mexico",Gephi,afrolatino,1
2018-01-01,"Mexico City, Mexico",Gephi,american,1
2018-01-01,"Mexico City, Mexico",Gephi,artists' publications,2
2018-01-01,"Mexico City, Mexico",Gephi,author gender,2
2018-01-01,"Mexico City, Mexico",Gephi,bibliographic metadata,2
2018-01-01,"Mexico City, Mexico",Gephi,co-presence,2
2018-01-01,"Mexico City, Mexico",Gephi,communication networks,1
2018-01-01,"Mexico City, Mexico",Gephi,computer vision,1
2018-01-01,"Mexico City, Mexico",Gephi,culture analytics,1
2018-01-01,"Mexico City, Mexico",Gephi,data vizualisation,1
2018-01-01,"Mexico City, Mexico",Gephi,digital analysis,1
